url_length,query_length,path_depth,num_params,has_special_chars,special_char_ratio,has_encoded_chars,encoded_char_count,has_sql_keywords,sql_keyword_count,has_script_tags,has_common_attack_path,method_encoded,status_code,status_group,response_bytes,is_post,is_login_path,hour_of_day,entropy,ip_req_count_5m,ip_unique_paths_5m,ip_error_rate_5m,ip_login_fail_count_5m,global_rps_1m,event_ts,split_group,label
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,19303,0,0,0,0.0,1,1,0.0,0,0.2,2026-01-10T00:20:46+0300,2026-01-10T00:00:00+0300,NORMAL
25,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,1169,0,0,0,0.0,2,2,0.0,0,0.2,2026-01-10T00:20:50+0300,2026-01-10T00:00:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,17663,0,0,0,2.807354922057604,1,1,0.0,0,0.2,2026-01-10T00:20:58+0300,2026-01-10T00:00:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,14510,0,0,0,0.0,1,1,0.0,0,0.06666666666666667,2026-01-10T00:21:00+0300,2026-01-10T00:00:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,20694,0,0,0,2.75,1,1,0.0,0,0.06666666666666667,2026-01-10T00:21:17+0300,2026-01-10T00:00:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,1016,0,0,0,0.0,1,1,0.0,0,0.06666666666666667,2026-01-10T00:21:23+0300,2026-01-10T00:00:00+0300,NORMAL
24,14,1,1,0,0.0,0,0,0,0,0,0,0,200,2,10634,0,0,0,3.4677201004745006,1,1,0.0,0,0.06666666666666667,2026-01-10T00:21:45+0300,2026-01-10T00:00:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,5520,0,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:22:01+0300,2026-01-10T00:00:00+0300,NORMAL
23,0,3,0,0,0.0,0,0,1,1,0,0,0,404,4,4608,0,0,0,0.0,1,1,1.0,0,0.11666666666666667,2026-01-10T00:22:42+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,9022,0,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:22:43+0300,2026-01-10T00:00:00+0300,NORMAL
28,0,3,0,0,0.0,0,0,0,0,0,0,0,404,4,10142,0,0,0,0.0,1,1,1.0,0,0.11666666666666667,2026-01-10T00:22:44+0300,2026-01-10T00:00:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,14008,0,0,0,2.807354922057604,1,1,0.0,0,0.11666666666666667,2026-01-10T00:22:46+0300,2026-01-10T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,1,200,2,19382,1,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:22:47+0300,2026-01-10T00:00:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,10466,0,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:22:50+0300,2026-01-10T00:00:00+0300,NORMAL
15,0,2,0,0,0.0,0,0,0,0,0,1,1,200,2,11833,1,1,0,0.0,2,2,0.0,0,0.11666666666666667,2026-01-10T00:23:15+0300,2026-01-10T00:00:00+0300,NORMAL
19,11,1,1,1,0.05263157894736842,1,1,0,0,0,0,0,200,2,7535,0,0,0,3.277613436819116,1,1,0.0,0,0.11666666666666667,2026-01-10T00:23:18+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,7309,0,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:23:19+0300,2026-01-10T00:00:00+0300,NORMAL
30,20,1,1,0,0.0,0,0,0,0,0,0,0,200,2,4512,0,0,0,3.546439344671015,1,1,0.0,0,0.11666666666666667,2026-01-10T00:23:25+0300,2026-01-10T00:00:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,16514,0,0,0,0.0,2,2,0.0,0,0.11666666666666667,2026-01-10T00:23:28+0300,2026-01-10T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15925,0,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:23:46+0300,2026-01-10T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,4957,0,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:23:58+0300,2026-01-10T00:00:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,7925,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:24:01+0300,2026-01-10T00:00:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,23151,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:24:07+0300,2026-01-10T00:00:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,9310,0,0,0,3.6402239289418516,1,1,0.0,0,0.15,2026-01-10T00:24:26+0300,2026-01-10T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,24260,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:24:28+0300,2026-01-10T00:00:00+0300,NORMAL
19,11,1,1,1,0.05263157894736842,1,1,0,0,0,0,0,301,3,13996,0,0,0,3.277613436819116,2,2,0.0,0,0.15,2026-01-10T00:24:36+0300,2026-01-10T00:00:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,304,3,8119,0,0,0,3.75,1,1,0.0,0,0.15,2026-01-10T00:24:40+0300,2026-01-10T00:00:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,1,302,3,7382,1,1,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:24:42+0300,2026-01-10T00:00:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,1223,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:24:43+0300,2026-01-10T00:00:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,304,3,7677,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:24:55+0300,2026-01-10T00:00:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,404,4,9975,0,0,0,0.0,2,2,0.5,0,0.2,2026-01-10T00:25:04+0300,2026-01-10T00:00:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,5391,0,0,0,0.0,1,1,0.0,0,0.2,2026-01-10T00:25:16+0300,2026-01-10T00:00:00+0300,NORMAL
7,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,6713,0,0,0,0.0,2,2,0.5,0,0.2,2026-01-10T00:25:17+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,5775,0,0,0,0.0,1,1,0.0,0,0.2,2026-01-10T00:25:19+0300,2026-01-10T00:00:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,741,0,0,0,0.0,1,1,0.0,0,0.2,2026-01-10T00:25:25+0300,2026-01-10T00:00:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,11721,0,0,0,0.0,1,1,0.0,0,0.2,2026-01-10T00:25:27+0300,2026-01-10T00:00:00+0300,NORMAL
19,11,1,1,1,0.05263157894736842,1,1,0,0,0,0,0,200,2,11850,0,0,0,3.277613436819116,1,1,0.0,0,0.2,2026-01-10T00:25:35+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,10337,0,0,0,0.0,1,1,0.0,0,0.2,2026-01-10T00:25:36+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,8786,0,0,0,0.0,2,2,0.0,0,0.2,2026-01-10T00:25:37+0300,2026-01-10T00:00:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,24036,0,0,0,3.75,1,1,0.0,0,0.2,2026-01-10T00:25:46+0300,2026-01-10T00:00:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,32482,0,0,0,3.6402239289418516,2,2,0.0,0,0.2,2026-01-10T00:25:50+0300,2026-01-10T00:00:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,13792,0,0,0,2.75,2,2,0.5,0,0.2,2026-01-10T00:25:59+0300,2026-01-10T00:00:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,620,0,0,0,0.0,3,3,0.0,0,0.18333333333333332,2026-01-10T00:26:03+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,1,0,0,0.0,0,0,0,0,0,1,0,200,2,11756,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:26:05+0300,2026-01-10T00:00:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,404,4,12652,0,0,0,0.0,1,1,1.0,0,0.18333333333333332,2026-01-10T00:26:05+0300,2026-01-10T00:00:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,9587,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:26:14+0300,2026-01-10T00:00:00+0300,NORMAL
24,14,1,1,0,0.0,0,0,0,0,0,0,0,200,2,21532,0,0,0,3.4677201004745006,1,1,0.0,0,0.18333333333333332,2026-01-10T00:26:17+0300,2026-01-10T00:00:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,3978,0,0,0,0.0,2,2,0.0,0,0.18333333333333332,2026-01-10T00:26:22+0300,2026-01-10T00:00:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,12881,0,0,0,0.0,3,3,0.0,0,0.18333333333333332,2026-01-10T00:26:33+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,5482,0,0,0,0.0,2,2,0.0,0,0.18333333333333332,2026-01-10T00:26:34+0300,2026-01-10T00:00:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,14416,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:26:35+0300,2026-01-10T00:00:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,16471,0,0,0,3.625,1,1,0.0,0,0.18333333333333332,2026-01-10T00:26:53+0300,2026-01-10T00:00:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,10375,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:26:56+0300,2026-01-10T00:00:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,9518,0,0,0,0.0,3,3,0.0,0,0.16666666666666666,2026-01-10T00:27:03+0300,2026-01-10T00:00:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,6762,0,0,0,0.0,2,2,0.0,0,0.16666666666666666,2026-01-10T00:27:04+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,17777,0,0,0,0.0,2,2,0.0,0,0.16666666666666666,2026-01-10T00:27:06+0300,2026-01-10T00:00:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,19571,0,0,0,0.0,1,1,0.0,0,0.16666666666666666,2026-01-10T00:27:16+0300,2026-01-10T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,4,304,3,19057,0,0,0,0.0,1,1,0.0,0,0.16666666666666666,2026-01-10T00:27:22+0300,2026-01-10T00:00:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,6896,0,0,0,0.0,2,2,0.0,0,0.16666666666666666,2026-01-10T00:27:25+0300,2026-01-10T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,304,3,12122,0,0,0,0.0,2,2,0.0,0,0.16666666666666666,2026-01-10T00:27:25+0300,2026-01-10T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,1,1,403,4,4553,1,1,0,0.0,1,1,1.0,1,0.16666666666666666,2026-01-10T00:27:26+0300,2026-01-10T00:00:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,404,4,6194,0,0,0,0.0,2,2,0.5,0,0.16666666666666666,2026-01-10T00:27:28+0300,2026-01-10T00:00:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,9456,0,0,0,0.0,2,2,0.0,0,0.16666666666666666,2026-01-10T00:27:46+0300,2026-01-10T00:00:00+0300,NORMAL
25,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,589,0,0,0,0.0,2,2,0.0,0,0.1,2026-01-10T00:28:06+0300,2026-01-10T00:00:00+0300,NORMAL
16,8,1,1,0,0.0,0,0,0,0,0,0,0,200,2,7108,0,0,0,2.75,3,3,0.0,0,0.1,2026-01-10T00:28:09+0300,2026-01-10T00:00:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,17033,0,0,0,0.0,2,2,0.0,0,0.1,2026-01-10T00:28:17+0300,2026-01-10T00:00:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,8368,0,0,0,2.75,1,1,0.0,0,0.1,2026-01-10T00:28:23+0300,2026-01-10T00:00:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,13417,0,0,0,0.0,3,3,0.0,0,0.1,2026-01-10T00:28:45+0300,2026-01-10T00:00:00+0300,NORMAL
28,17,2,2,0,0.0,0,0,1,1,0,0,0,304,3,23156,0,0,0,3.734521664779752,1,1,0.0,0,0.1,2026-01-10T00:28:58+0300,2026-01-10T00:00:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,11600,0,0,0,3.5068905956085183,1,1,0.0,0,0.15,2026-01-10T00:29:00+0300,2026-01-10T00:00:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,304,3,3571,0,0,0,3.5068905956085183,1,1,0.0,0,0.15,2026-01-10T00:29:04+0300,2026-01-10T00:00:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,24501,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:29:06+0300,2026-01-10T00:00:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,8104,0,0,0,0.0,3,3,0.0,0,0.15,2026-01-10T00:29:07+0300,2026-01-10T00:00:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,1,401,4,1468,1,1,0,0.0,1,1,1.0,1,0.15,2026-01-10T00:29:16+0300,2026-01-10T00:00:00+0300,NORMAL
22,0,2,0,0,0.0,0,0,0,0,0,0,0,301,3,3980,0,0,0,0.0,2,2,0.0,0,0.15,2026-01-10T00:29:42+0300,2026-01-10T00:00:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,532,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:29:52+0300,2026-01-10T00:00:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,5501,0,1,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:29:56+0300,2026-01-10T00:00:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,4,200,2,17415,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:29:56+0300,2026-01-10T00:00:00+0300,NORMAL
28,20,1,1,0,0.0,0,0,1,1,0,0,0,404,4,4577,0,0,0,3.721928094887362,1,1,1.0,0,0.08333333333333333,2026-01-10T00:30:09+0300,2026-01-10T00:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,33397,0,0,0,3.75,1,1,0.0,0,0.08333333333333333,2026-01-10T00:30:14+0300,2026-01-10T00:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,3722,0,0,0,0.0,1,1,0.0,0,0.08333333333333333,2026-01-10T00:30:17+0300,2026-01-10T00:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,3410,0,0,0,3.5068905956085183,2,1,0.0,0,0.08333333333333333,2026-01-10T00:30:19+0300,2026-01-10T00:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,13433,0,0,0,0.0,2,2,0.0,0,0.08333333333333333,2026-01-10T00:30:43+0300,2026-01-10T00:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,7541,0,0,0,3.5068905956085183,2,2,0.0,0,0.13333333333333333,2026-01-10T00:31:12+0300,2026-01-10T00:30:00+0300,NORMAL
24,14,1,1,0,0.0,0,0,0,0,0,0,0,404,4,17337,0,0,0,3.4677201004745006,1,1,1.0,0,0.13333333333333333,2026-01-10T00:31:17+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,4081,0,0,0,0.0,1,1,0.0,0,0.13333333333333333,2026-01-10T00:31:41+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,5870,0,0,0,0.0,1,1,0.0,0,0.13333333333333333,2026-01-10T00:31:43+0300,2026-01-10T00:30:00+0300,NORMAL
16,8,1,1,0,0.0,0,0,0,0,0,0,0,200,2,11891,0,0,0,2.75,1,1,0.0,0,0.13333333333333333,2026-01-10T00:31:44+0300,2026-01-10T00:30:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,1,401,4,2954,1,1,0,0.0,2,2,1.0,1,0.13333333333333333,2026-01-10T00:31:45+0300,2026-01-10T00:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,14073,0,0,0,0.0,2,2,0.0,0,0.13333333333333333,2026-01-10T00:31:50+0300,2026-01-10T00:30:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,12099,0,0,0,0.0,1,1,0.0,0,0.13333333333333333,2026-01-10T00:31:56+0300,2026-01-10T00:30:00+0300,NORMAL
25,0,2,0,0,0.0,0,0,0,0,0,0,0,404,4,6711,0,0,0,0.0,1,1,1.0,0,0.15,2026-01-10T00:32:00+0300,2026-01-10T00:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15142,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:32:04+0300,2026-01-10T00:30:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,5584,0,1,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:32:22+0300,2026-01-10T00:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,13321,0,0,0,0.0,2,2,0.0,0,0.15,2026-01-10T00:32:23+0300,2026-01-10T00:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,500,5,20272,0,0,0,0.0,2,2,1.0,1,0.15,2026-01-10T00:32:27+0300,2026-01-10T00:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,404,4,20573,0,0,0,0.0,1,1,1.0,0,0.15,2026-01-10T00:32:33+0300,2026-01-10T00:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,23325,0,0,0,0.0,1,1,0.0,0,0.15,2026-01-10T00:32:37+0300,2026-01-10T00:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,25754,0,0,0,0.0,2,2,0.0,0,0.15,2026-01-10T00:32:39+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,1,0,0,0.0,0,0,0,0,0,1,0,200,2,2023,0,0,0,0.0,2,2,0.0,0,0.15,2026-01-10T00:32:41+0300,2026-01-10T00:30:00+0300,NORMAL
28,20,1,1,0,0.0,0,0,1,1,0,0,0,200,2,12956,0,0,0,3.721928094887362,2,2,0.0,0,0.1,2026-01-10T00:33:03+0300,2026-01-10T00:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,2837,0,0,0,0.0,1,1,0.0,0,0.1,2026-01-10T00:33:07+0300,2026-01-10T00:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,7870,0,1,0,0.0,2,2,0.0,0,0.1,2026-01-10T00:33:22+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,18030,0,0,0,0.0,1,1,0.0,0,0.1,2026-01-10T00:33:38+0300,2026-01-10T00:30:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,2314,0,0,0,2.75,2,2,0.0,0,0.1,2026-01-10T00:33:49+0300,2026-01-10T00:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,18481,0,0,0,3.75,2,1,0.0,0,0.1,2026-01-10T00:33:57+0300,2026-01-10T00:30:00+0300,NORMAL
24,14,1,1,0,0.0,0,0,0,0,0,0,0,200,2,11547,0,0,0,3.4677201004745006,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:00+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,4,200,2,24391,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:16+0300,2026-01-10T00:30:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,1,200,2,5469,1,1,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:32+0300,2026-01-10T00:30:00+0300,NORMAL
18,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,2260,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:32+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,24023,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:38+0300,2026-01-10T00:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,9805,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:42+0300,2026-01-10T00:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,4699,0,0,0,3.5068905956085183,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:42+0300,2026-01-10T00:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,8307,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:49+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,22571,0,0,0,0.0,2,2,0.0,0,0.18333333333333332,2026-01-10T00:34:50+0300,2026-01-10T00:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,2762,0,0,0,3.5068905956085183,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:54+0300,2026-01-10T00:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,23930,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-10T00:34:56+0300,2026-01-10T00:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,7801,0,0,0,0.0,2,2,0.0,0,0.05,2026-01-10T00:35:20+0300,2026-01-10T00:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,17388,0,0,0,0.0,2,2,0.0,0,0.05,2026-01-10T00:35:28+0300,2026-01-10T00:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,682,0,0,0,0.0,2,2,0.0,0,0.05,2026-01-10T00:35:47+0300,2026-01-10T00:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,1,302,3,6794,1,1,0,0.0,1,1,0.0,0,0.08333333333333333,2026-01-10T00:36:30+0300,2026-01-10T00:30:00+0300,NORMAL
24,14,1,1,0,0.0,0,0,0,0,0,0,0,200,2,11347,0,0,0,3.4677201004745006,2,2,0.0,0,0.08333333333333333,2026-01-10T00:36:47+0300,2026-01-10T00:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,13508,0,0,0,0.0,1,1,0.0,0,0.08333333333333333,2026-01-10T00:36:50+0300,2026-01-10T00:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,1357,0,0,0,0.0,1,1,0.0,0,0.08333333333333333,2026-01-10T00:36:52+0300,2026-01-10T00:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,1063,0,0,0,0.0,1,1,0.0,0,0.08333333333333333,2026-01-10T00:36:53+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,16653,0,0,0,0.0,1,1,0.0,0,0.06666666666666667,2026-01-10T00:37:17+0300,2026-01-10T00:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,13707,0,0,0,2.807354922057604,1,1,0.0,0,0.06666666666666667,2026-01-10T00:37:19+0300,2026-01-10T00:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,12549,0,0,0,0.0,1,1,0.0,0,0.06666666666666667,2026-01-10T00:37:46+0300,2026-01-10T00:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,404,4,8911,0,0,0,0.0,1,1,1.0,0,0.06666666666666667,2026-01-10T00:37:57+0300,2026-01-10T00:30:00+0300,NORMAL
18,0,3,0,0,0.0,0,0,0,0,0,0,1,200,2,6757,1,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:38:08+0300,2026-01-10T00:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,500,5,6981,0,0,0,2.807354922057604,2,2,0.5,0,0.11666666666666667,2026-01-10T00:38:23+0300,2026-01-10T00:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,7245,0,0,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:38:25+0300,2026-01-10T00:30:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,1803,0,0,0,0.0,2,2,0.5,0,0.11666666666666667,2026-01-10T00:38:45+0300,2026-01-10T00:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,1,200,2,6147,1,1,0,0.0,1,1,0.0,0,0.11666666666666667,2026-01-10T00:38:47+0300,2026-01-10T00:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,7034,0,0,0,3.5068905956085183,1,1,0.0,0,0.11666666666666667,2026-01-10T00:38:48+0300,2026-01-10T00:30:00+0300,NORMAL
16,8,1,1,0,0.0,0,0,0,0,0,0,0,200,2,19051,0,0,0,2.75,2,2,0.0,0,0.11666666666666667,2026-01-10T00:38:59+0300,2026-01-10T00:30:00+0300,NORMAL
